"Departamento","year_poll","C2CONGLOME","C2NSELV","C2HOGARN","C2P201","w_postpone_goals","w_obey","w_willing_sex","punish_cheating","years_old","education_level","employed","marital_status","sex","factor","peru_violencia_sexual","peru_violencia_psicologica","peru_violencia_fisica","Index"
"Piura",2013,"02391","155","1","2",1,0,1,0,"55",0,"0","2","2","13449.29",5.5,70.8,27.3,0.5
"Piura",2015,"00368","5","1","2",1,0,1,1,"43",3,"0","2","2","25294.14",7.34,67.59,27.47,0.75
"Piura",2015,"00368","19","1","4",1,1,0,1,"27",3,"1","6","1","28496.4",7.34,67.59,27.47,0.75
"Piura",2015,"00368","47","1","1",0,0,0,0,"25",3,"1","1","1","28496.4",7.34,67.59,27.47,0
"Piura",2015,"00368","60","1","3",1,0,0,0,"25",2,"0","6","2","25294.14",7.34,67.59,27.47,0.25
"Piura",2015,"00368","88","1","1",1,1,1,0,"71",3,"0","2","1","28496.4",7.34,67.59,27.47,0.75
"Piura",2015,"00368","102","1","1",1,1,0,1,"39",2,"1","1","1","28496.4",7.34,67.59,27.47,0.75
"Piura",2015,"00368","129","1","1",1,1,1,1,"70",2,"1","2","1","28496.4",7.34,67.59,27.47,1
"Piura",2015,"00368","142","1","1",0,0,0,0,"47",3,"1","2","1","28496.4",7.34,67.59,27.47,0
"Piura",2015,"00926","2","1","1",0,0,0,1,"83",2,"0","5","2","28907.58",7.34,67.59,27.47,0.25
"Piura",2015,"00926","48","1","2",1,0,1,0,"54",2,"0","2","2","28907.58",7.34,67.59,27.47,0.5
"Piura",2015,"00926","83","1","2",1,0,0,0,"54",3,"0","2","2","28907.58",7.34,67.59,27.47,0.25
"Piura",2015,"00926","84","1","1",0,0,0,0,"41",3,"1","2","1","32567.31",7.34,67.59,27.47,0
"Piura",2015,"00926","98","1","1",1,0,0,0,"48",5,"1","5","1","32567.31",7.34,67.59,27.47,0.25
"Piura",2015,"00926","130","1","1",1,0,0,1,"54",2,"1","1","2","28907.58",7.34,67.59,27.47,0.5
"Piura",2015,"00926","131","1","3",0,0,0,0,"20",5,"1","6","2","28907.58",7.34,67.59,27.47,0
"Piura",2015,"01321","11","1","1",0,0,0,0,"68",5,"0","2","1","28496.4",7.34,67.59,27.47,0
"Piura",2015,"01321","22","1","2",0,0,0,0,"36",4,"0","2","2","25294.14",7.34,67.59,27.47,0
"Piura",2015,"01321","33","1","1",0,0,0,0,"51",6,"1","2","1","28496.4",7.34,67.59,27.47,0
"Piura",2015,"01321","44","1","3",0,0,0,0,"37",5,"1","6","2","25294.14",7.34,67.59,27.47,0
"Piura",2015,"01321","67","1","1",0,0,0,0,"71",5,"0","3","1","28496.4",7.34,67.59,27.47,0
"Piura",2015,"01321","78","1","1",0,0,0,0,"36",4,"1","4","2","25294.14",7.34,67.59,27.47,0
"Piura",2015,"01321","100","1","3",0,0,0,0,"19",3,"0","6","2","25294.14",7.34,67.59,27.47,0
"Piura",2015,"01321","133","1","3",0,0,0,0,"21",5,"0","6","2","25294.14",7.34,67.59,27.47,0
"Piura",2015,"02099","3","1","3",1,0,0,0,"40",3,"1","6","1","28496.4",7.34,67.59,27.47,0.25
"Piura",2015,"02099","20","1","2",1,1,0,1,"40",4,"0","2","2","25294.14",7.34,67.59,27.47,0.75
"Piura",2015,"02099","46","1","2",1,0,0,1,"40",3,"0","2","2","25294.14",7.34,67.59,27.47,0.5
"Piura",2015,"02099","60","1","1",0,1,0,0,"28",3,"1","6","1","28496.4",7.34,67.59,27.47,0.25
"Piura",2015,"02099","63","1","3",0,0,1,0,"26",2,"1","6","1","28496.4",7.34,67.59,27.47,0.25
"Piura",2015,"02099","104","1","2",1,0,0,1,"28",3,"1","6","2","25294.14",7.34,67.59,27.47,0.5
"Piura",2015,"02099","139","1","1",1,0,0,1,"37",3,"1","2","1","28496.4",7.34,67.59,27.47,0.5
"Piura",2015,"02099","153","1","1",1,0,0,1,"44",2,"1","6","1","28496.4",7.34,67.59,27.47,0.5
"Piura",2015,"02391","55","1","2",1,1,1,1,"23",3,"0","1","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","56","1","2",1,1,1,1,"39",0,"1","1","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","57","1","1",0,1,1,1,"55",0,"1","2","1","15875.79",7.34,67.59,27.47,0.75
"Piura",2015,"02391","58","1","1",1,1,1,1,"25",2,"1","1","1","15875.79",7.34,67.59,27.47,1
"Piura",2015,"02391","59","1","1",1,1,1,1,"59",0,"0","2","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","60","1","2",1,1,1,1,"48",0,"0","1","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","150","1","1",1,1,1,1,"29",2,"1","5","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","151","1","1",1,1,1,1,"62",0,"1","3","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","152","1","4",1,1,1,1,"19",4,"0","6","1","15875.79",7.34,67.59,27.47,1
"Piura",2015,"02391","154","1","1",1,1,1,1,"29",2,"0","2","2","12215.12",7.34,67.59,27.47,1
"Piura",2015,"02391","155","1","1",1,1,1,1,"55",2,"1","3","1","15875.79",7.34,67.59,27.47,1
"Piura",2015,"02391","156","1","1",1,1,1,1,"32",2,"1","6","2","12215.12",7.34,67.59,27.47,1
"Piura",2019,NA,"60644","1","2",0,0,0,0,"42",5,"1","6","2","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61459","1","3",1,1,1,0,"46",3,"0","5","2","37211.7890625",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61485","1","1",0,0,0,0,"23",3,"1","1","1","27908.841796875",6.91,59.44,31.91,0
"Piura",2019,NA,"61498","1","2",1,0,0,0,"65",2,"0","2","2","27908.841796875",6.91,59.44,31.91,0.25
"Piura",2019,NA,"60692","1","1",0,0,0,0,"24",3,"1","6","1","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61537","1","2",1,1,1,1,"92",3,"0","1","1","37211.7890625",6.91,59.44,31.91,1
"Piura",2019,NA,"60738","1","1",1,0,0,0,"50",5,"1","1","1","37211.7890625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"60754","1","1",0,0,0,0,"28",6,"1","6","2","27908.841796875",6.91,59.44,31.91,0
"Piura",2019,NA,"60613","1","1",0,0,0,0,"48",6,"1","2","2","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61447","1","1",1,0,1,1,"76",2,"0","5","2","37211.7890625",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61668","1","2",1,0,0,0,"72",0,"0","2","2","16665.39453125",6.91,59.44,31.91,0.25
"Piura",2019,NA,"60596","1","2",0,0,0,0,"33",6,"0","5","2","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61670","1","3",1,0,0,1,"95",0,"0","3","2","24998.091796875",6.91,59.44,31.91,0.5
"Piura",2019,NA,"61526","1","2",0,0,0,0,"38",3,"1","2","1","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61721","1","3",1,0,0,0,"30",2,"1","6","1","41663.484375",6.91,59.44,31.91,0.25
"Piura",2019,NA,"61669","1","2",0,0,0,0,"54",2,"1","2","2","16665.39453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61723","1","5",0,0,0,0,"23",2,"1","6","1","41663.484375",6.91,59.44,31.91,0
"Piura",2019,NA,"61757","1","1",0,0,0,0,"38",2,"1","5","2","8332.697265625",6.91,59.44,31.91,0
"Piura",2019,NA,"61758","1","1",1,1,1,1,"48",2,"1","1","1","16665.39453125",6.91,59.44,31.91,1
"Piura",2019,NA,"61722","1","1",1,1,0,1,"85",0,"1","2","1","16665.39453125",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61407","1","4",1,0,0,0,"50",6,"1","6","2","55817.68359375",6.91,59.44,31.91,0.25
"Piura",2019,NA,"61802","1","1",1,0,1,1,"42",3,"1","1","1","16665.39453125",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61803","1","1",1,1,1,1,"40",3,"1","6","1","16665.39453125",6.91,59.44,31.91,1
"Piura",2019,NA,"61804","1","1",0,0,0,1,"58",2,"1","3","1","8332.697265625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"60659","1","5",0,0,0,0,"26",5,"1","1","1","46514.734375",6.91,59.44,31.91,0
"Piura",2019,NA,"60659","2","1",0,0,0,1,"35",3,"1","1","2","9302.947265625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"61720","1","1",0,0,0,1,"26",3,"1","6","1","8332.697265625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"62112","1","2",1,1,0,1,"38",2,"1","2","2","18605.89453125",6.91,59.44,31.91,0.75
"Piura",2019,NA,"62128","1","1",0,0,0,0,"35",2,"1","1","1","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"62142","1","1",1,0,0,0,"30",3,"1","6","1","9302.947265625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"62158","1","2",0,0,0,0,"35",3,"1","1","2","9302.947265625",6.91,59.44,31.91,0
"Piura",2019,NA,"62170","1","1",1,1,0,1,"51",0,"0","1","2","37211.7890625",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61759","1","1",1,1,1,1,"74",2,"1","6","1","8332.697265625",6.91,59.44,31.91,1
"Piura",2019,NA,"61601","1","5",0,0,0,0,"21",6,"0","6","2","37211.7890625",6.91,59.44,31.91,0
"Piura",2019,NA,"61380","1","1",1,1,1,1,"76",3,"1","2","1","46514.734375",6.91,59.44,31.91,1
"Piura",2019,NA,"61420","1","2",1,1,0,1,"23",3,"1","6","2","18605.89453125",6.91,59.44,31.91,0.75
"Piura",2019,NA,"61666","1","1",0,1,0,0,"51",2,"1","6","1","16665.39453125",6.91,59.44,31.91,0.25
"Piura",2019,NA,"62085","1","1",1,0,1,0,"35",3,"1","1","1","18605.89453125",6.91,59.44,31.91,0.5
"Piura",2019,NA,"61546","1","5",0,0,0,0,"45",3,"1","6","2","37211.7890625",6.91,59.44,31.91,0
"Piura",2019,NA,"61805","1","2",0,0,0,0,"41",3,"0","1","2","16665.39453125",6.91,59.44,31.91,0
"Piura",2019,NA,"62072","1","1",1,0,0,0,"40",2,"0","1","2","37211.7890625",6.91,59.44,31.91,0.25
"Piura",2019,NA,"62197","1","5",1,1,1,1,"23",2,"1","1","2","37211.7890625",6.91,59.44,31.91,1
"Piura",2019,NA,"61564","1","1",1,1,0,0,"73",3,"0","3","2","18605.89453125",6.91,59.44,31.91,0.5
"Piura",2019,NA,"61573","1","1",1,0,0,1,"63",3,"1","3","2","9302.947265625",6.91,59.44,31.91,0.5
"Piura",2019,NA,"61760","1","2",0,0,0,0,"50",3,"0","1","2","16665.39453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61620","1","2",0,0,0,0,"72",2,"0","2","2","27908.841796875",6.91,59.44,31.91,0
"Piura",2019,NA,"61629","1","5",0,0,0,0,"30",6,"1","5","2","46514.734375",6.91,59.44,31.91,0
"Piura",2019,NA,"60707","1","1",0,0,0,0,"39",6,"1","2","1","18605.89453125",6.91,59.44,31.91,0
"Piura",2019,NA,"61591","1","1",1,0,1,1,"79",3,"1","2","1","18605.89453125",6.91,59.44,31.91,0.75
"Puno",2013,"39157","4","1","1",0,0,0,0,"28",2,"1","1","2","22798.74",6.6,69.4,44,0
"Puno",2013,"39157","14","1","4",0,0,0,0,"19",3,"0","6","2","22798.74",6.6,69.4,44,0
"Puno",2013,"39157","23","1","1",0,0,0,0,"45",5,"1","6","2","22798.74",6.6,69.4,44,0
"Puno",2013,"39157","32","1","2",0,1,1,1,"44",0,"1","2","2","22798.74",6.6,69.4,44,0.75
"Puno",2013,"39157","41","1","1",1,0,0,1,"57",4,"1","1","1","27720.07",6.6,69.4,44,0.5
"Puno",2013,"39157","59","1","3",0,0,0,0,"23",3,"0","6","2","22798.74",6.6,69.4,44,0
"Puno",2013,"39157","80","1","1",0,0,0,0,"42",2,"1","6","1","27720.07",6.6,69.4,44,0
"Puno",2013,"39157","89","1","1",1,0,0,0,"57",2,"1","1","1","27720.07",6.6,69.4,44,0.25
"Puno",2013,"39268","57","1","2",0,0,0,1,"21",3,"1","6","2","13449.29",6.6,69.4,44,0.25
"Puno",2013,"39268","59","1","1",1,1,0,1,"50",3,"1","2","1","18566.4",6.6,69.4,44,0.75
"Puno",2013,"39268","61","1","2",1,0,0,1,"60",2,"1","2","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"39268","62","1","2",1,1,1,0,"42",2,"1","2","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"39268","108","1","2",1,0,0,1,"54",0,"1","2","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"39268","110","1","6",0,1,1,0,"18",3,"1","1","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"39268","112","1","1",0,0,0,0,"40",4,"1","1","1","18566.4",6.6,69.4,44,0
"Puno",2013,"39268","113","1","2",1,0,1,0,"53",3,"1","1","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"39268","115","1","1",0,1,1,1,"36",2,"1","3","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"39268","116","1","2",0,1,1,0,"25",3,"1","1","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"39268","118","1","1",1,0,0,0,"56",2,"1","2","1","18566.4",6.6,69.4,44,0.25
"Puno",2013,"39268","119","1","1",1,1,0,1,"33",3,"1","5","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"40093","2","1","2",1,0,1,1,"46",2,"1","2","2","26055.71",6.6,69.4,44,0.75
"Puno",2013,"40093","26","1","1",1,0,1,1,"38",3,"1","2","1","31680.08",6.6,69.4,44,0.75
"Puno",2013,"40093","37","1","1",0,0,0,0,"38",3,"1","1","1","31680.08",6.6,69.4,44,0
"Puno",2013,"40093","65","1","1",1,1,0,0,"62",0,"1","5","2","26055.71",6.6,69.4,44,0.5
"Puno",2013,"40093","79","1","1",0,0,0,0,"53",3,"1","2","1","31680.08",6.6,69.4,44,0
"Puno",2013,"40093","104","1","5",0,0,0,0,"18",3,"0","6","2","26055.71",6.6,69.4,44,0
"Puno",2013,"40093","142","1","2",1,0,1,0,"42",2,"0","1","2","26055.71",6.6,69.4,44,0.5
"Puno",2013,"40666","1","1","3",0,0,0,0,"28",5,"0","6","2","22798.74",6.6,69.4,44,0
"Puno",2013,"40666","13","1","1",1,1,0,1,"37",5,"1","2","1","27720.07",6.6,69.4,44,0.75
"Puno",2013,"40666","33","1","2",0,0,1,0,"63",2,"1","2","2","22798.74",6.6,69.4,44,0.25
"Puno",2013,"40666","43","1","2",1,0,0,0,"35",5,"1","2","2","22798.74",6.6,69.4,44,0.25
"Puno",2013,"40666","65","1","6",0,0,0,0,"18",3,"1","6","1","27720.07",6.6,69.4,44,0
"Puno",2013,"40666","77","1","2",1,0,0,0,"77",0,"1","3","2","22798.74",6.6,69.4,44,0.25
"Puno",2013,"40666","96","1","3",0,0,0,1,"18",3,"0","6","2","22798.74",6.6,69.4,44,0.25
"Puno",2013,"40666","105","1","3",0,0,0,0,"23",5,"0","6","1","27720.07",6.6,69.4,44,0
"Puno",2013,"40954","65","1","1",1,0,0,0,"85",2,"1","2","1","18566.4",6.6,69.4,44,0.25
"Puno",2013,"40954","68","1","3",1,0,0,1,"24",3,"1","6","1","18566.4",6.6,69.4,44,0.5
"Puno",2013,"40954","69","1","2",1,0,1,0,"70",0,"1","2","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"40954","70","1","1",1,0,1,1,"62",2,"1","5","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"40954","172","1","2",1,1,1,0,"57",2,"1","2","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"40954","173","1","1",1,0,0,0,"60",2,"1","2","1","18566.4",6.6,69.4,44,0.25
"Puno",2013,"40954","175","1","2",1,0,0,0,"69",0,"1","2","2","13449.29",6.6,69.4,44,0.25
"Puno",2013,"40954","177","1","1",1,0,0,0,"70",0,"1","3","1","18566.4",6.6,69.4,44,0.25
"Puno",2013,"40954","178","1","1",1,0,1,0,"81",0,"1","3","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"40954","179","1","1",1,0,0,0,"83",0,"1","2","1","18566.4",6.6,69.4,44,0.25
"Puno",2013,"40954","181","1","1",1,0,1,0,"36",3,"1","2","1","18566.4",6.6,69.4,44,0.5
"Puno",2013,"40954","182","1","2",1,0,0,0,"71",0,"1","2","2","13449.29",6.6,69.4,44,0.25
"Puno",2013,"41185","1","1","2",1,0,0,1,"60",2,"1","6","2","13449.29",6.6,69.4,44,0.5
"Puno",2013,"41185","3","1","2",1,0,1,1,"58",2,"1","1","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"41185","4","1","1",1,1,0,1,"20",3,"1","1","1","18566.4",6.6,69.4,44,0.75
"Puno",2013,"41185","5","1","1",1,1,1,1,"75",2,"1","4","2","13449.29",6.6,69.4,44,1
"Puno",2013,"41185","41","1","1",1,1,0,1,"59",0,"1","3","2","13449.29",6.6,69.4,44,0.75
"Puno",2013,"41185","42","1","1",0,1,1,1,"48",2,"1","1","1","18566.4",6.6,69.4,44,0.75
"Puno",2013,"41185","46","1","1",1,1,1,1,"86",2,"1","2","1","18566.4",6.6,69.4,44,1
"Puno",2013,"41185","49","1","1",0,0,1,1,"29",2,"1","1","1","18566.4",6.6,69.4,44,0.5
"Puno",2013,"41185","50","1","1",1,0,0,1,"38",4,"1","1","1","18566.4",6.6,69.4,44,0.5
"Puno",2013,"41185","51","1","1",1,0,1,0,"35",3,"1","2","1","18566.4",6.6,69.4,44,0.5
"Puno",2013,"41185","53","1","2",1,1,1,1,"39",2,"1","2","2","13449.29",6.6,69.4,44,1
"Puno",2013,"41185","54","1","1",1,0,1,0,"70",2,"1","3","1","18566.4",6.6,69.4,44,0.5
"Puno",2015,"39157","9","1","1",0,0,1,0,"65",0,"0","3","2","25294.14",11.76,73.38,38.07,0.25
"Puno",2015,"39157","27","1","2",1,1,1,1,"68",1,"1","1","2","25294.14",11.76,73.38,38.07,1
"Puno",2015,"39157","36","1","1",0,0,0,1,"44",3,"1","3","2","25294.14",11.76,73.38,38.07,0.25
"Puno",2015,"39157","45","1","1",0,0,0,0,"30",3,"0","1","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"39157","63","1","2",0,0,0,0,"21",3,"1","6","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"39157","63","2","1",1,1,0,0,"40",2,"0","1","2","25294.14",11.76,73.38,38.07,0.5
"Puno",2015,"39157","69","1","1",0,0,0,0,"35",5,"1","6","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"39157","75","1","1",1,0,1,1,"55",3,"1","2","1","28496.4",11.76,73.38,38.07,0.75
"Puno",2015,"39157","93","1","1",1,0,0,0,"65",3,"1","1","1","28496.4",11.76,73.38,38.07,0.25
"Puno",2015,"39268","51","1","1",1,0,0,1,"65",0,"1","5","1","15875.79",11.76,73.38,38.07,0.5
"Puno",2015,"39268","52","1","1",1,0,0,0,"65",0,"1","5","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"39268","53","1","2",0,0,0,1,"63",0,"0","2","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"39268","54","1","1",1,0,1,0,"71",0,"1","3","1","15875.79",11.76,73.38,38.07,0.5
"Puno",2015,"39268","55","1","1",1,0,0,0,"69",0,"1","2","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"39268","56","1","1",0,0,0,1,"66",0,"0","3","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"39268","95","1","2",1,0,0,1,"75",0,"0","2","2","12215.12",11.76,73.38,38.07,0.5
"Puno",2015,"39268","97","1","1",1,0,0,0,"68",2,"1","2","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"39268","99","1","2",0,0,0,1,"54",2,"1","2","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"39268","100","1","1",0,0,0,0,"40",2,"1","5","2","12215.12",11.76,73.38,38.07,0
"Puno",2015,"39268","101","1","1",0,0,0,1,"54",2,"1","2","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"39268","102","1","1",1,0,0,0,"59",0,"1","3","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"40093","6","1","1",0,1,1,1,"75",0,"1","3","2","25294.14",11.76,73.38,38.07,0.75
"Puno",2015,"40093","30","1","1",1,0,0,0,"26",3,"1","1","1","28496.4",11.76,73.38,38.07,0.25
"Puno",2015,"40093","44","1","2",0,0,0,0,"24",3,"1","1","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"40093","69","1","1",0,0,0,0,"58",2,"1","2","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40093","84","1","2",1,1,1,1,"38",3,"1","5","1","28496.4",11.76,73.38,38.07,1
"Puno",2015,"40093","108","1","1",1,0,0,1,"57",5,"0","2","1","28496.4",11.76,73.38,38.07,0.5
"Puno",2015,"40093","122","1","3",0,0,0,0,"25",5,"1","6","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"40093","146","1","1",1,0,0,0,"42",3,"1","2","1","28496.4",11.76,73.38,38.07,0.25
"Puno",2015,"40666","9","1","1",0,0,0,0,"50",4,"1","4","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"40666","24","1","2",0,1,1,1,"41",5,"1","2","1","28496.4",11.76,73.38,38.07,0.75
"Puno",2015,"40666","29","1","1",0,0,0,1,"25",4,"1","1","1","28496.4",11.76,73.38,38.07,0.25
"Puno",2015,"40666","55","1","2",0,0,0,0,"33",4,"0","1","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"40666","55","2","1",0,0,0,0,"35",5,"0","1","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40666","58","1","1",0,0,0,0,"55",5,"1","6","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40666","58","2","2",0,0,0,0,"32",4,"1","1","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40666","70","1","1",0,0,0,0,"47",4,"1","2","2","25294.14",11.76,73.38,38.07,0
"Puno",2015,"40666","86","1","1",0,0,0,0,"45",5,"0","1","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40666","91","1","1",0,0,0,0,"41",3,"1","2","1","28496.4",11.76,73.38,38.07,0
"Puno",2015,"40954","49","1","1",1,0,0,0,"83",2,"0","5","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"40954","50","1","1",1,0,1,1,"73",0,"0","3","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"40954","52","1","1",1,0,1,1,"70",0,"0","3","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"40954","53","1","2",1,0,1,1,"82",0,"0","2","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"40954","55","1","1",1,0,1,0,"45",3,"1","2","1","15875.79",11.76,73.38,38.07,0.5
"Puno",2015,"40954","143","1","1",1,0,0,0,"88",0,"1","2","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"40954","144","1","1",1,1,1,0,"43",3,"1","3","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"40954","145","1","1",1,0,1,1,"49",2,"1","2","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"40954","147","1","2",1,0,0,0,"43",2,"1","1","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"40954","148","1","1",1,0,0,0,"42",2,"1","5","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"40954","157","1","1",1,0,1,1,"78",2,"0","2","1","15875.79",11.76,73.38,38.07,0.75
"Puno",2015,"40954","159","1","1",1,0,1,0,"56",2,"1","2","1","15875.79",11.76,73.38,38.07,0.5
"Puno",2015,"41185","8","1","1",1,1,1,0,"40",2,"1","2","1","15875.79",11.76,73.38,38.07,0.75
"Puno",2015,"41185","9","1","1",1,0,0,0,"55",3,"1","2","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"41185","10","1","1",1,0,0,0,"82",3,"1","5","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"41185","11","1","2",1,0,1,1,"54",2,"1","2","2","12215.12",11.76,73.38,38.07,0.75
"Puno",2015,"41185","40","1","1",1,1,1,1,"32",2,"1","2","1","15875.79",11.76,73.38,38.07,1
"Puno",2015,"41185","41","1","1",1,0,0,0,"74",2,"0","3","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"41185","42","1","1",1,0,0,0,"40",3,"1","1","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"41185","43","1","2",1,1,1,1,"87",0,"0","2","2","12215.12",11.76,73.38,38.07,1
"Puno",2015,"41185","44","1","1",1,0,0,0,"72",2,"1","3","1","15875.79",11.76,73.38,38.07,0.25
"Puno",2015,"41185","46","1","2",1,0,0,0,"42",2,"1","2","2","12215.12",11.76,73.38,38.07,0.25
"Puno",2015,"41185","47","1","1",1,1,1,0,"56",3,"1","2","1","15875.79",11.76,73.38,38.07,0.75
"Puno",2015,"41185","48","1","1",1,0,1,0,"32",3,"1","2","1","15875.79",11.76,73.38,38.07,0.5
"Puno",2019,NA,"63527","1","1",1,0,0,1,"29",3,"1","1","1","18605.89453125",10.39,60.01,39.89,0.5
"Puno",2019,NA,"63915","1","1",1,0,1,0,"76",2,"1","2","1","24998.091796875",10.39,60.01,39.89,0.5
"Puno",2019,NA,"64073","1","1",0,0,0,1,"39",2,"1","5","2","27908.841796875",10.39,60.01,39.89,0.25
"Puno",2019,NA,"63848","1","1",0,0,0,0,"47",2,"0","1","2","16665.39453125",10.39,60.01,39.89,0
"Puno",2019,NA,"63477","1","3",0,0,0,0,"21",5,"0","6","2","27908.841796875",10.39,60.01,39.89,0
"Puno",2019,NA,"63493","1","1",1,1,0,1,"49",2,"1","1","2","18605.89453125",10.39,60.01,39.89,0.75
"Puno",2019,NA,"63509","1","2",1,0,0,1,"36",3,"0","1","2","18605.89453125",10.39,60.01,39.89,0.5
"Puno",2019,NA,"64564","1","2",1,0,0,1,"39",5,"1","2","2","27908.841796875",10.39,60.01,39.89,0.5
"Puno",2019,NA,"64575","1","1",1,1,0,1,"31",6,"1","1","1","18605.89453125",10.39,60.01,39.89,0.75
"Puno",2019,NA,"63560","1","1",1,0,0,0,"46",3,"1","2","1","18605.89453125",10.39,60.01,39.89,0.25
"Puno",2019,NA,"63578","1","1",0,0,0,0,"31",6,"1","6","2","9302.947265625",10.39,60.01,39.89,0
"Puno",2019,NA,"63594","1","1",1,0,0,1,"31",3,"1","1","1","18605.89453125",10.39,60.01,39.89,0.5
"Puno",2019,NA,"64086","1","1",1,0,0,0,"35",5,"0","1","1","18605.89453125",10.39,60.01,39.89,0.25
"Puno",2019,NA,"64437","1","1",1,1,1,1,"55",2,"1","5","2","9302.947265625",10.39,60.01,39.89,1
"Puno",2019,NA,"63679","1","1",1,1,1,1,"81",2,"1","3","1","8332.697265625",10.39,60.01,39.89,1
"Puno",2019,NA,"64462","1","1",1,1,0,1,"45",3,"1","1","1","27908.841796875",10.39,60.01,39.89,0.75
"Puno",2019,NA,"63921","1","1",0,0,0,0,"45",2,"1","1","1","16665.39453125",10.39,60.01,39.89,0
"Puno",2019,NA,"63953","1","1",1,1,1,1,"70",0,"0","3","2","9302.947265625",10.39,60.01,39.89,1
"Puno",2019,NA,"64506","1","2",1,1,0,1,"32",3,"1","1","2","18605.89453125",10.39,60.01,39.89,0.75
"Puno",2019,NA,"64531","1","2",0,1,0,1,"26",3,"1","6","1","18605.89453125",10.39,60.01,39.89,0.5
"Puno",2019,NA,"63776","1","2",0,0,1,0,"26",3,"1","1","2","16665.39453125",10.39,60.01,39.89,0.25
